,gender,path,AgeGroup
553,male,wiki_crop/86/304686_1945-04-02_2008.jpg,"(60, 100)"
554,male,wiki_crop/30/9160030_1964-02-04_2006.jpg,"(38, 43)"
555,male,wiki_crop/85/239685_1948-01-29_2011.jpg,"(60, 100)"
557,female,wiki_crop/78/1507478_1954-12-08_2007.jpg,"(48, 53)"
559,male,wiki_crop/26/8233026_1980-01-16_2012.jpg,"(25, 32)"
561,male,wiki_crop/31/25961531_1993-01-27_2014.jpg,"(15, 20)"
563,female,wiki_crop/52/3027752_1945-07-29_2009.jpg,"(60, 100)"
565,male,wiki_crop/89/331689_1954-09-08_2007.jpg,"(48, 53)"
566,male,wiki_crop/32/11190732_1982-03-22_2013.jpg,"(25, 32)"
570,female,wiki_crop/53/4285253_1968-09-08_2012.jpg,"(38, 43)"
572,male,wiki_crop/15/31019115_1993-07-15_2012.jpg,"(15, 20)"
573,male,wiki_crop/27/3649127_1960-12-19_2010.jpg,"(48, 53)"
577,male,wiki_crop/36/3642236_1979-09-05_2007.jpg,"(25, 32)"
580,male,wiki_crop/03/1324703_1970-11-23_2012.jpg,"(38, 43)"
581,female,wiki_crop/18/40495218_1991-06-28_2011.jpg,"(15, 20)"
583,female,wiki_crop/28/214328_1943-03-08_2009.jpg,"(60, 100)"
584,female,wiki_crop/71/6746271_1986-01-10_2012.jpg,"(25, 32)"
585,female,wiki_crop/37/42867737_1971-10-18_2014.jpg,"(38, 43)"
586,male,wiki_crop/22/683822_1938-07-23_2006.jpg,"(60, 100)"
587,male,wiki_crop/63/11491063_1925-08-20_1951.jpg,"(25, 32)"
589,male,wiki_crop/93/2291293_1938-12-16_2007.jpg,"(60, 100)"
592,female,wiki_crop/56/668556_1913-11-03_1940.jpg,"(25, 32)"
593,male,wiki_crop/97/7206097_1948-09-04_2011.jpg,"(60, 100)"
596,male,wiki_crop/16/42801416_1937-01-25_2008.jpg,"(60, 100)"
598,male,wiki_crop/16/41816616_1907-04-13_1948.jpg,"(38, 43)"
600,male,wiki_crop/70/3475870_1965-12-27_1996.jpg,"(25, 32)"
602,male,wiki_crop/30/12170930_1983-12-20_2012.jpg,"(25, 32)"
605,male,wiki_crop/24/183124_1971-08-31_2012.jpg,"(38, 43)"
607,female,wiki_crop/91/11834891_1942-05-15_1970.jpg,"(25, 32)"
608,male,wiki_crop/79/2629179_1913-10-17_1943.jpg,"(25, 32)"
612,male,wiki_crop/84/18010084_1983-08-14_2009.jpg,"(25, 32)"
613,male,wiki_crop/93/23338693_1988-03-15_2009.jpg,"(15, 20)"
614,female,wiki_crop/63/334263_1922-02-18_1964.jpg,"(38, 43)"
616,female,wiki_crop/30/2128030_1936-06-30_2010.jpg,"(60, 100)"
618,male,wiki_crop/17/1010217_1940-11-23_2009.jpg,"(60, 100)"
619,male,wiki_crop/48/41279748_1983-02-28_2014.jpg,"(25, 32)"
621,female,wiki_crop/25/40707325_1987-04-02_2013.jpg,"(25, 32)"
622,female,wiki_crop/05/38678905_1979-03-05_2010.jpg,"(25, 32)"
623,male,wiki_crop/25/16094125_1960-05-28_2009.jpg,"(48, 53)"
624,male,wiki_crop/62/45681562_1996-03-28_2015.jpg,"(15, 20)"
628,female,wiki_crop/43/2853743_1973-05-01_2012.jpg,"(38, 43)"
629,male,wiki_crop/89/31989489_1925-04-07_1952.jpg,"(25, 32)"
631,female,wiki_crop/30/1909930_1976-02-12_2008.jpg,"(25, 32)"
632,male,wiki_crop/27/22578527_1965-09-27_2008.jpg,"(38, 43)"
636,male,wiki_crop/59/14681659_1987-08-05_2007.jpg,"(15, 20)"
637,male,wiki_crop/14/18525814_1976-03-23_2008.jpg,"(25, 32)"
638,female,wiki_crop/56/2002856_1982-09-28_2013.jpg,"(25, 32)"
639,male,wiki_crop/49/5195049_1983-06-04_2010.jpg,"(25, 32)"
640,male,wiki_crop/56/690256_1977-08-31_2007.jpg,"(25, 32)"
642,female,wiki_crop/81/46956081_1975-06-21_2015.jpg,"(38, 43)"
645,female,wiki_crop/23/27963223_1981-11-28_2010.jpg,"(25, 32)"
647,male,wiki_crop/87/24906487_1912-05-30_1983.jpg,"(60, 100)"
648,male,wiki_crop/66/204766_1956-09-12_1997.jpg,"(38, 43)"
649,male,wiki_crop/27/12591727_1980-08-08_2012.jpg,"(25, 32)"
650,male,wiki_crop/31/23992831_1922-03-28_1950.jpg,"(25, 32)"
652,male,wiki_crop/53/13140753_1984-12-03_2014.jpg,"(25, 32)"
653,male,wiki_crop/37/3081337_1964-10-24_2008.jpg,"(38, 43)"
656,male,wiki_crop/59/8295059_1955-09-29_1964.jpg,"(8, 12)"
658,female,wiki_crop/15/6100815_1979-12-07_2010.jpg,"(25, 32)"
659,male,wiki_crop/05/705705_1955-05-05_2006.jpg,"(48, 53)"
660,male,wiki_crop/63/13994263_1979-09-17_2012.jpg,"(25, 32)"
666,male,wiki_crop/04/41665904_1958-03-07_1984.jpg,"(25, 32)"
667,male,wiki_crop/24/32527024_1957-12-22_2011.jpg,"(48, 53)"
670,male,wiki_crop/32/3424432_1973-06-18_2006.jpg,"(25, 32)"
671,male,wiki_crop/63/28685763_1952-03-15_2013.jpg,"(60, 100)"
673,male,wiki_crop/41/31637641_1992-05-18_2011.jpg,"(15, 20)"
674,female,wiki_crop/25/39935325_1991-05-11_2008.jpg,"(15, 20)"
675,male,wiki_crop/99/11504499_1984-07-27_2010.jpg,"(25, 32)"
676,male,wiki_crop/58/327158_1949-02-17_1998.jpg,"(48, 53)"
677,female,wiki_crop/86/31771686_1961-08-19_2011.jpg,"(48, 53)"
678,male,wiki_crop/19/2431919_1980-04-05_2010.jpg,"(25, 32)"
679,female,wiki_crop/21/35595721_1962-02-22_2011.jpg,"(48, 53)"
680,female,wiki_crop/56/1729356_1987-11-06_2014.jpg,"(25, 32)"
681,male,wiki_crop/33/6399933_1970-09-04_2011.jpg,"(38, 43)"
683,female,wiki_crop/34/950234_1941-03-06_1962.jpg,"(15, 20)"
684,male,wiki_crop/44/32900144_1983-02-18_2010.jpg,"(25, 32)"
685,male,wiki_crop/62/1877362_1978-01-14_2011.jpg,"(25, 32)"
686,male,wiki_crop/28/14148028_1942-10-18_2012.jpg,"(60, 100)"
687,female,wiki_crop/59/5569959_1980-12-25_2013.jpg,"(25, 32)"
688,male,wiki_crop/56/3560956_1976-11-02_2006.jpg,"(25, 32)"
689,male,wiki_crop/40/3535440_1983-04-25_2010.jpg,"(25, 32)"
691,male,wiki_crop/74/12476274_1902-04-27_1945.jpg,"(38, 43)"
692,male,wiki_crop/01/13252701_1986-01-16_2013.jpg,"(25, 32)"
694,female,wiki_crop/94/24841994_1955-06-11_1981.jpg,"(25, 32)"
695,male,wiki_crop/05/4501205_1920-10-16_1941.jpg,"(15, 20)"
696,male,wiki_crop/70/85370_1931-12-08_2010.jpg,"(60, 100)"
697,male,wiki_crop/23/35328123_1951-05-09_2005.jpg,"(48, 53)"
698,male,wiki_crop/07/43906807_1926-07-02_1952.jpg,"(25, 32)"
700,male,wiki_crop/46/36275746_1985-08-30_2012.jpg,"(25, 32)"
701,female,wiki_crop/79/7987579_1982-11-09_2015.jpg,"(25, 32)"
705,female,wiki_crop/46/31791446_1992-01-05_2013.jpg,"(15, 20)"
706,male,wiki_crop/95/37589295_1980-11-15_2010.jpg,"(25, 32)"
707,female,wiki_crop/73/140973_1947-06-05_1986.jpg,"(38, 43)"
709,male,wiki_crop/37/18203437_1986-01-29_2013.jpg,"(25, 32)"
710,male,wiki_crop/24/190024_1924-09-11_1997.jpg,"(60, 100)"
711,male,wiki_crop/94/37866194_1937-08-02_1966.jpg,"(25, 32)"
713,male,wiki_crop/38/34785538_1992-10-12_2013.jpg,"(15, 20)"
714,male,wiki_crop/26/37312026_1995-04-25_2013.jpg,"(15, 20)"
716,male,wiki_crop/54/22730654_1945-08-10_2008.jpg,"(60, 100)"
717,male,wiki_crop/32/2626132_1979-05-25_2011.jpg,"(25, 32)"
718,male,wiki_crop/21/884121_1960-08-22_2011.jpg,"(48, 53)"
719,male,wiki_crop/15/16115_1960-02-07_2013.jpg,"(48, 53)"
720,male,wiki_crop/87/100387_1969-10-11_2013.jpg,"(38, 43)"
721,female,wiki_crop/33/46714333_1985-06-22_2014.jpg,"(25, 32)"
723,female,wiki_crop/86/27226486_1981-06-29_2012.jpg,"(25, 32)"
724,male,wiki_crop/40/12327640_1985-08-06_2011.jpg,"(25, 32)"
725,male,wiki_crop/14/19979114_1986-07-31_2014.jpg,"(25, 32)"
728,male,wiki_crop/11/596911_1936-03-05_2005.jpg,"(60, 100)"
730,male,wiki_crop/85/39974785_1981-01-01_2008.jpg,"(25, 32)"
731,male,wiki_crop/24/4128324_1963-07-01_1994.jpg,"(25, 32)"
732,male,wiki_crop/55/12682755_1925-06-29_1945.jpg,"(15, 20)"
733,male,wiki_crop/48/7829648_1979-12-17_2011.jpg,"(25, 32)"
734,male,wiki_crop/73/15911273_1918-09-09_1969.jpg,"(48, 53)"
737,male,wiki_crop/63/8174063_1984-03-08_2013.jpg,"(25, 32)"
738,male,wiki_crop/67/33726967_1986-05-22_2012.jpg,"(25, 32)"
739,male,wiki_crop/67/984367_1962-03-26_2012.jpg,"(48, 53)"
741,male,wiki_crop/15/33826215_1928-06-23_1971.jpg,"(38, 43)"
744,male,wiki_crop/00/22945600_1991-05-17_2012.jpg,"(15, 20)"
745,male,wiki_crop/87/5607887_1980-01-25_2011.jpg,"(25, 32)"
748,male,wiki_crop/41/40789441_1984-08-01_2013.jpg,"(25, 32)"
752,male,wiki_crop/81/617881_1939-03-08_2004.jpg,"(60, 100)"
754,male,wiki_crop/87/32754087_1992-03-30_2013.jpg,"(15, 20)"
756,female,wiki_crop/60/46845760_1971-11-07_2012.jpg,"(38, 43)"
758,male,wiki_crop/46/10873846_1946-07-20_2007.jpg,"(60, 100)"
759,female,wiki_crop/26/3001226_1981-01-31_2012.jpg,"(25, 32)"
763,female,wiki_crop/27/3102627_1984-02-15_2010.jpg,"(25, 32)"
765,male,wiki_crop/67/168267_1939-09-06_2009.jpg,"(60, 100)"
768,female,wiki_crop/76/24818976_1987-07-30_2005.jpg,"(15, 20)"
769,male,wiki_crop/96/33057496_1938-07-14_2009.jpg,"(60, 100)"
770,male,wiki_crop/55/43770355_1995-06-11_2014.jpg,"(15, 20)"
771,female,wiki_crop/47/882447_1968-03-04_2009.jpg,"(38, 43)"
773,male,wiki_crop/68/4239468_1973-10-01_2014.jpg,"(38, 43)"
775,male,wiki_crop/11/7274111_1985-06-06_2014.jpg,"(25, 32)"
778,male,wiki_crop/18/28173118_1981-04-17_2011.jpg,"(25, 32)"
779,male,wiki_crop/71/23723171_1976-09-09_2015.jpg,"(38, 43)"
780,male,wiki_crop/56/1963556_1971-12-16_2012.jpg,"(38, 43)"
781,female,wiki_crop/72/37665072_1951-05-20_2012.jpg,"(60, 100)"
784,male,wiki_crop/53/2990453_1946-08-18_2009.jpg,"(60, 100)"
786,female,wiki_crop/98/1966498_1941-07-01_2011.jpg,"(60, 100)"
787,female,wiki_crop/51/526051_1976-07-08_2007.jpg,"(25, 32)"
788,male,wiki_crop/66/3332466_1934-07-19_2008.jpg,"(60, 100)"
789,female,wiki_crop/80/1624080_1969-08-28_2013.jpg,"(38, 43)"
790,male,wiki_crop/58/924258_1977-08-15_2008.jpg,"(25, 32)"
793,female,wiki_crop/56/22899856_1986-02-28_2014.jpg,"(25, 32)"
794,male,wiki_crop/80/6876180_1980-08-15_2006.jpg,"(25, 32)"
795,male,wiki_crop/48/718948_1928-02-05_1954.jpg,"(25, 32)"
796,male,wiki_crop/97/5924097_1978-06-24_2010.jpg,"(25, 32)"
797,male,wiki_crop/39/7891139_1985-12-24_2011.jpg,"(25, 32)"
798,female,wiki_crop/88/1193288_1941-10-05_2009.jpg,"(60, 100)"
799,female,wiki_crop/02/11220802_1941-05-18_1962.jpg,"(15, 20)"
801,male,wiki_crop/00/2616800_1939-09-14_2007.jpg,"(60, 100)"
802,male,wiki_crop/72/45437372_1993-03-16_2012.jpg,"(15, 20)"
803,female,wiki_crop/10/22149510_1973-08-12_2013.jpg,"(38, 43)"
804,male,wiki_crop/12/42099912_1995-09-01_2014.jpg,"(15, 20)"
807,male,wiki_crop/65/43257765_1941-07-03_2013.jpg,"(60, 100)"
809,female,wiki_crop/85/361885_1925-11-04_2010.jpg,"(60, 100)"
810,male,wiki_crop/57/6707957_1985-09-04_2015.jpg,"(25, 32)"
811,male,wiki_crop/08/4408_1936-09-07_1957.jpg,"(15, 20)"
812,male,wiki_crop/99/2999_1917-07-14_1984.jpg,"(60, 100)"
813,male,wiki_crop/00/3386200_1955-02-21_1994.jpg,"(38, 43)"
814,male,wiki_crop/61/1038761_1926-01-21_1990.jpg,"(60, 100)"
816,female,wiki_crop/33/7600033_1985-05-09_2011.jpg,"(25, 32)"
817,female,wiki_crop/26/1556226_1936-10-30_1964.jpg,"(25, 32)"
819,female,wiki_crop/53/1772253_1970-04-18_2011.jpg,"(38, 43)"
823,female,wiki_crop/00/36705800_1982-03-17_2013.jpg,"(25, 32)"
825,male,wiki_crop/11/6196611_1940-05-07_1972.jpg,"(25, 32)"
829,male,wiki_crop/40/13553240_1962-07-31_2012.jpg,"(48, 53)"
830,female,wiki_crop/04/1078404_1950-04-15_2014.jpg,"(60, 100)"
832,male,wiki_crop/78/23642478_1907-07-23_1974.jpg,"(60, 100)"
833,female,wiki_crop/20/45669820_1988-01-06_2014.jpg,"(25, 32)"
835,male,wiki_crop/23/28515223_1991-07-16_2011.jpg,"(15, 20)"
836,male,wiki_crop/23/36245423_1917-12-27_1985.jpg,"(60, 100)"
837,male,wiki_crop/52/42450052_1960-11-30_2014.jpg,"(48, 53)"
838,male,wiki_crop/64/40414164_1981-01-11_2014.jpg,"(25, 32)"
839,male,wiki_crop/77/44185077_1988-12-14_2015.jpg,"(25, 32)"
841,male,wiki_crop/43/33848243_1987-08-03_2013.jpg,"(25, 32)"
844,female,wiki_crop/63/3543763_1978-05-22_2007.jpg,"(25, 32)"
847,female,wiki_crop/99/39469799_1983-09-22_2013.jpg,"(25, 32)"
850,male,wiki_crop/90/1988190_1935-05-05_1963.jpg,"(25, 32)"
853,male,wiki_crop/64/37797164_1943-10-01_1972.jpg,"(25, 32)"
854,male,wiki_crop/13/8713_1955-05-02_2007.jpg,"(48, 53)"
856,male,wiki_crop/43/749543_1959-08-13_2009.jpg,"(48, 53)"
859,male,wiki_crop/17/16805817_1874-07-30_1947.jpg,"(60, 100)"
860,male,wiki_crop/39/419739_1936-10-11_2007.jpg,"(60, 100)"
861,female,wiki_crop/81/33952581_1951-06-10_2014.jpg,"(60, 100)"
862,male,wiki_crop/34/212034_1930-10-05_2001.jpg,"(60, 100)"
863,male,wiki_crop/66/25337166_1989-06-08_2008.jpg,"(15, 20)"
865,male,wiki_crop/29/42473729_1951-05-01_2014.jpg,"(60, 100)"
867,male,wiki_crop/70/4263670_1967-07-31_2008.jpg,"(38, 43)"
869,male,wiki_crop/27/2833827_1932-02-19_2010.jpg,"(60, 100)"
870,male,wiki_crop/62/39414862_1938-08-09_2009.jpg,"(60, 100)"
871,male,wiki_crop/21/8122021_1924-02-03_2003.jpg,"(60, 100)"
872,male,wiki_crop/09/36606309_1988-05-07_2014.jpg,"(25, 32)"
875,male,wiki_crop/33/32433_1943-06-23_2010.jpg,"(60, 100)"
876,male,wiki_crop/94/10879094_1979-08-19_2008.jpg,"(25, 32)"
877,female,wiki_crop/93/599593_1982-05-09_2012.jpg,"(25, 32)"
878,male,wiki_crop/45/35140045_1992-12-03_2013.jpg,"(15, 20)"
881,female,wiki_crop/40/25665240_1947-02-26_1967.jpg,"(15, 20)"
882,male,wiki_crop/92/7433692_1972-12-23_2014.jpg,"(38, 43)"
883,male,wiki_crop/70/36917670_1986-07-28_2012.jpg,"(25, 32)"
886,male,wiki_crop/06/66206_1938-07-18_2006.jpg,"(60, 100)"
887,male,wiki_crop/34/9495634_1990-05-12_2010.jpg,"(15, 20)"
888,male,wiki_crop/52/578052_1930-02-07_2009.jpg,"(60, 100)"
890,male,wiki_crop/38/1961838_1909-06-27_1942.jpg,"(25, 32)"
891,male,wiki_crop/70/33932370_1992-04-27_2011.jpg,"(15, 20)"
893,male,wiki_crop/72/10965172_1983-08-11_2011.jpg,"(25, 32)"
894,male,wiki_crop/77/273777_1929-12-09_1959.jpg,"(25, 32)"
895,male,wiki_crop/69/41427969_1939-03-30_1972.jpg,"(25, 32)"
897,female,wiki_crop/26/518526_1964-03-10_2014.jpg,"(48, 53)"
898,female,wiki_crop/16/42716_1978-12-02_2010.jpg,"(25, 32)"
900,male,wiki_crop/45/5119545_1986-01-01_2012.jpg,"(25, 32)"
901,female,wiki_crop/22/2408622_1946-12-04_1956.jpg,"(8, 12)"
903,male,wiki_crop/95/12509095_1985-04-26_2015.jpg,"(25, 32)"
904,male,wiki_crop/36/32838136_1947-09-16_1980.jpg,"(25, 32)"
906,male,wiki_crop/00/8932000_1986-07-24_2007.jpg,"(15, 20)"
907,male,wiki_crop/86/5575286_1982-06-05_2009.jpg,"(25, 32)"
909,female,wiki_crop/82/5530082_1980-03-08_2011.jpg,"(25, 32)"
910,male,wiki_crop/27/2027_1953-04-11_2005.jpg,"(48, 53)"
912,male,wiki_crop/96/3949096_1981-01-22_2014.jpg,"(25, 32)"
914,male,wiki_crop/88/327188_1940-01-12_2011.jpg,"(60, 100)"
915,male,wiki_crop/16/3135816_1976-05-31_2005.jpg,"(25, 32)"
920,male,wiki_crop/12/41592612_1942-09-17_1968.jpg,"(25, 32)"
921,male,wiki_crop/41/5895941_1919-11-19_2002.jpg,"(60, 100)"
922,female,wiki_crop/89/45441389_1998-04-25_2015.jpg,"(15, 20)"
923,male,wiki_crop/97/33188797_1991-06-04_2011.jpg,"(15, 20)"
925,male,wiki_crop/61/449061_1964-09-19_2013.jpg,"(48, 53)"
926,male,wiki_crop/05/33581905_1981-10-30_2014.jpg,"(25, 32)"
927,male,wiki_crop/42/2685842_1889-11-28_1940.jpg,"(48, 53)"
928,female,wiki_crop/91/16966891_1969-08-08_2012.jpg,"(38, 43)"
930,male,wiki_crop/22/28722_1947-06-19_2014.jpg,"(60, 100)"
931,female,wiki_crop/12/26828312_1984-07-10_2010.jpg,"(25, 32)"
932,male,wiki_crop/53/44533453_1963-09-11_1982.jpg,"(15, 20)"
935,male,wiki_crop/78/1124078_1939-08-20_2005.jpg,"(60, 100)"
936,male,wiki_crop/13/808613_1957-12-04_1985.jpg,"(25, 32)"
938,female,wiki_crop/35/46953935_1988-08-17_2014.jpg,"(25, 32)"
939,male,wiki_crop/33/252633_1962-12-08_2015.jpg,"(48, 53)"
940,female,wiki_crop/19/1001319_1920-11-30_1950.jpg,"(25, 32)"
942,male,wiki_crop/80/1556580_1934-09-29_2010.jpg,"(60, 100)"
944,male,wiki_crop/96/4316896_1961-03-05_2013.jpg,"(48, 53)"
945,male,wiki_crop/00/615800_1970-06-07_2010.jpg,"(38, 43)"
946,male,wiki_crop/93/933493_1981-05-30_2007.jpg,"(25, 32)"
947,female,wiki_crop/01/13951001_1927-07-03_1959.jpg,"(25, 32)"
949,male,wiki_crop/60/42006760_1928-02-21_1954.jpg,"(25, 32)"
950,male,wiki_crop/68/31634068_1989-02-23_2009.jpg,"(15, 20)"
951,male,wiki_crop/00/46730400_1922-05-27_2013.jpg,"(60, 100)"
953,male,wiki_crop/65/16340665_1909-12-05_1951.jpg,"(38, 43)"
954,male,wiki_crop/31/2416131_1979-11-08_2011.jpg,"(25, 32)"
955,male,wiki_crop/02/991202_1976-04-01_2015.jpg,"(38, 43)"
956,male,wiki_crop/75/308075_1972-01-10_2013.jpg,"(38, 43)"
957,male,wiki_crop/00/35154000_1951-09-18_2013.jpg,"(60, 100)"
960,male,wiki_crop/69/23634569_1926-09-07_1953.jpg,"(25, 32)"
962,female,wiki_crop/44/3409944_1925-02-14_1944.jpg,"(15, 20)"
963,male,wiki_crop/62/39873462_1935-09-04_1979.jpg,"(38, 43)"
964,male,wiki_crop/55/7552155_1983-04-12_2014.jpg,"(25, 32)"
965,female,wiki_crop/31/952031_1958-07-30_2007.jpg,"(48, 53)"
968,male,wiki_crop/10/4354310_1928-09-16_2006.jpg,"(60, 100)"
969,female,wiki_crop/96/1557996_1950-11-18_2011.jpg,"(60, 100)"
970,male,wiki_crop/33/581133_1940-06-20_1994.jpg,"(48, 53)"
971,male,wiki_crop/74/25501174_1980-01-09_2011.jpg,"(25, 32)"
972,male,wiki_crop/78/23914678_1982-03-19_2012.jpg,"(25, 32)"
973,male,wiki_crop/45/2524145_1930-04-26_1961.jpg,"(25, 32)"
974,male,wiki_crop/96/33744096_1938-03-27_2010.jpg,"(60, 100)"
975,male,wiki_crop/54/13543454_1978-12-05_2009.jpg,"(25, 32)"
978,male,wiki_crop/39/476239_1957-10-21_2007.jpg,"(48, 53)"
979,male,wiki_crop/86/32762386_1992-05-14_2013.jpg,"(15, 20)"
980,male,wiki_crop/45/202845_1968-03-26_1995.jpg,"(25, 32)"
981,female,wiki_crop/05/31841505_1987-05-10_2015.jpg,"(25, 32)"
983,male,wiki_crop/68/528368_1945-07-17_2015.jpg,"(60, 100)"
984,male,wiki_crop/50/11054150_1981-10-08_2012.jpg,"(25, 32)"
985,male,wiki_crop/79/2763279_1962-08-14_1991.jpg,"(25, 32)"
986,male,wiki_crop/30/5059130_1986-05-29_2015.jpg,"(25, 32)"
988,female,wiki_crop/69/25635169_1960-10-16_2012.jpg,"(48, 53)"
990,male,wiki_crop/54/23048954_1985-10-01_2014.jpg,"(25, 32)"
993,female,wiki_crop/12/5558212_1934-09-24_1963.jpg,"(25, 32)"
994,male,wiki_crop/43/5750743_1976-05-26_2004.jpg,"(25, 32)"
995,male,wiki_crop/78/39515578_1992-12-03_2013.jpg,"(15, 20)"
997,male,wiki_crop/89/19064689_1986-01-16_2014.jpg,"(25, 32)"
999,female,wiki_crop/11/32653311_1987-09-27_2014.jpg,"(25, 32)"
1000,male,wiki_crop/61/6949961_1926-12-11_2006.jpg,"(60, 100)"
1002,female,wiki_crop/73/16605073_1943-04-06_1964.jpg,"(15, 20)"
1004,male,wiki_crop/94/17062594_1977-01-11_2010.jpg,"(25, 32)"
1005,male,wiki_crop/64/3493064_1926-09-29_2008.jpg,"(60, 100)"
1008,female,wiki_crop/34/1896834_1959-06-27_2008.jpg,"(48, 53)"
1009,male,wiki_crop/77/23534077_1944-02-28_2014.jpg,"(60, 100)"
1010,male,wiki_crop/25/27939125_1916-06-18_1960.jpg,"(38, 43)"
1011,male,wiki_crop/84/1636784_1946-08-31_2013.jpg,"(60, 100)"
1013,male,wiki_crop/64/3083564_1980-11-12_2011.jpg,"(25, 32)"
1014,male,wiki_crop/89/20458089_1970-06-01_2014.jpg,"(38, 43)"
1017,male,wiki_crop/95/36868395_1992-05-03_2012.jpg,"(15, 20)"
1018,female,wiki_crop/75/6722975_1976-11-11_2008.jpg,"(25, 32)"
1019,male,wiki_crop/77/11888977_1985-02-21_2014.jpg,"(25, 32)"
1021,female,wiki_crop/88/2206188_1913-04-04_1946.jpg,"(25, 32)"
1022,male,wiki_crop/90/1187790_1938-07-28_2008.jpg,"(60, 100)"
1023,female,wiki_crop/73/350673_1946-04-23_2010.jpg,"(60, 100)"
1024,male,wiki_crop/83/9996683_1929-12-19_2008.jpg,"(60, 100)"
1026,male,wiki_crop/51/2312451_1975-05-20_2006.jpg,"(25, 32)"
1029,female,wiki_crop/65/20024365_1990-07-29_2008.jpg,"(15, 20)"
1030,female,wiki_crop/96/154996_1932-04-27_2007.jpg,"(60, 100)"
1031,male,wiki_crop/40/38293140_1957-04-21_2010.jpg,"(48, 53)"
1039,female,wiki_crop/59/314059_1961-07-19_2011.jpg,"(48, 53)"
1041,male,wiki_crop/28/41472128_1935-03-22_2011.jpg,"(60, 100)"
1043,male,wiki_crop/70/1715670_1988-03-03_2009.jpg,"(15, 20)"
1047,male,wiki_crop/16/13504316_1941-06-21_2007.jpg,"(60, 100)"
1048,male,wiki_crop/10/5693710_1960-02-03_2011.jpg,"(48, 53)"
1049,female,wiki_crop/94/644794_1943-07-09_2014.jpg,"(60, 100)"
1051,female,wiki_crop/63/584263_1931-06-17_1957.jpg,"(25, 32)"
1053,male,wiki_crop/05/3281705_1873-01-03_1973.jpg,"(60, 100)"
1054,male,wiki_crop/45/31060845_1993-05-01_2011.jpg,"(15, 20)"
1057,male,wiki_crop/74/16073374_1929-10-24_2012.jpg,"(60, 100)"
1058,female,wiki_crop/50/14252450_1929-06-06_1949.jpg,"(15, 20)"
1059,male,wiki_crop/15/45071215_1994-01-25_2013.jpg,"(15, 20)"
1060,male,wiki_crop/21/1521421_1970-03-24_2011.jpg,"(38, 43)"
1062,male,wiki_crop/72/4009972_1967-01-08_2007.jpg,"(38, 43)"
1063,male,wiki_crop/83/5142483_1983-10-15_2012.jpg,"(25, 32)"
1065,male,wiki_crop/09/39060109_1992-02-11_2013.jpg,"(15, 20)"
1066,female,wiki_crop/12/28173912_1984-09-29_2012.jpg,"(25, 32)"
1067,male,wiki_crop/25/8134825_1914-03-13_1999.jpg,"(60, 100)"
1069,female,wiki_crop/07/37791807_1964-04-21_1985.jpg,"(15, 20)"
1070,male,wiki_crop/86/37648886_1946-03-06_1973.jpg,"(25, 32)"
1074,male,wiki_crop/14/12267514_1933-10-13_2012.jpg,"(60, 100)"
1075,male,wiki_crop/69/23803769_1986-06-07_2014.jpg,"(25, 32)"
1078,female,wiki_crop/81/218081_1918-02-01_1960.jpg,"(38, 43)"
1080,male,wiki_crop/04/10533504_1982-12-08_2008.jpg,"(25, 32)"
1083,female,wiki_crop/92/761492_1924-02-17_1951.jpg,"(25, 32)"
1084,male,wiki_crop/70/25810070_1992-12-24_2011.jpg,"(15, 20)"
1085,female,wiki_crop/87/2408087_1908-06-18_1987.jpg,"(60, 100)"
1086,male,wiki_crop/60/2089760_1981-09-02_2014.jpg,"(25, 32)"
1087,female,wiki_crop/52/468552_1981-02-15_2009.jpg,"(25, 32)"
1091,female,wiki_crop/92/30737192_1991-06-05_2011.jpg,"(15, 20)"
1093,female,wiki_crop/18/12834318_1989-02-05_2005.jpg,"(15, 20)"
1095,male,wiki_crop/21/13435121_1990-10-12_2011.jpg,"(15, 20)"
1098,male,wiki_crop/50/1375550_1972-07-22_2013.jpg,"(38, 43)"
1099,male,wiki_crop/50/1195350_1942-12-23_2008.jpg,"(60, 100)"
1101,male,wiki_crop/74/7438274_1978-05-26_2009.jpg,"(25, 32)"
1102,female,wiki_crop/20/21088720_1983-06-06_2011.jpg,"(25, 32)"
1104,male,wiki_crop/39/6876839_1917-07-14_1988.jpg,"(60, 100)"
1106,male,wiki_crop/28/24586928_1991-06-22_2012.jpg,"(15, 20)"
1107,male,wiki_crop/97/24378497_1982-08-17_2009.jpg,"(25, 32)"
1108,female,wiki_crop/37/30624737_1990-05-17_2009.jpg,"(15, 20)"
1109,female,wiki_crop/88/4335488_1987-03-16_2007.jpg,"(15, 20)"
1111,male,wiki_crop/85/11171585_1955-04-24_2007.jpg,"(48, 53)"
1113,female,wiki_crop/33/39853233_1995-08-04_2014.jpg,"(15, 20)"
1116,female,wiki_crop/36/16173936_1982-08-31_2009.jpg,"(25, 32)"
1117,male,wiki_crop/90/12307690_1935-11-14_2013.jpg,"(60, 100)"
1118,female,wiki_crop/80/2121780_1966-05-21_2007.jpg,"(38, 43)"
1121,female,wiki_crop/26/45678126_1995-12-18_2014.jpg,"(15, 20)"
1123,male,wiki_crop/57/28981257_1959-04-02_2010.jpg,"(48, 53)"
1125,male,wiki_crop/10/875310_1904-04-17_1990.jpg,"(60, 100)"
1127,male,wiki_crop/69/38967469_1988-11-01_2014.jpg,"(25, 32)"
